swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees,ptb_treenumbers,start_turn,end_turn
sw01utt/sw_0116_2406.utt,2/sw2406,2406,228,sd,B,116,3,"{C and } they just change the title [ and, + {F uh, } and ]  reshot a few parts, {D you know, } [ where they, + {D yeah, } {D you know, } where they ] could.  /","and/CC  [ they/PRP ] just/RB change/VBP  [ the/DT title/NN ] and/CC ,/,  [ uh/UH ] ,/, and/CC reshot/VBP  [ a/DT few/JJ parts/NNS ] ,/,  [ you/PRP ] know/VBP ,/, where/WRB  [ they/PRP ] ,/, yeah/UH ,/,  [ you/PRP ] know/VBP ,/, where/WRB  [ they/PRP ] could/MD ./.","(S (CC and) (NP-SBJ (PRP they)) (ADVP (RB just)) (VP (VP (VBP change) (NP (DT the) (NN title))) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (CC and) (RS (-DFL- \])) (VP (VBP reshot) (NP (DT a) (JJ few) (NNS parts)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (SBAR-ADV (EDITED (RM (-DFL- \[)) (SBAR (WHADVP (WRB where)) (S-UNF (NP-SBJ (PRP they)))) (, ,) (IP (-DFL- \+))) (INTJ (UH yeah)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (WHADVP-1 (WRB where)) (S (NP-SBJ (PRP they)) (RS (-DFL- \])) (VP (MD could) (VP (-NONE- *?*) (ADVP (-NONE- *T*-1)))))))) (. .) (-DFL- E_S))",331,439.223625,450.4995
sw01utt/sw_0116_2406.utt,2/sw2406,2406,229,sv,B,116,4,"I guess they figured we [ wouldn't, + can't ] tell the difference between an, -/","[ I/PRP ] guess/VBP  [ they/PRP ] figured/VBD  [ we/PRP ] would/MD n't/RB ,/, ca/MD n't/RB tell/VB  [ the/DT difference/NN ] between/IN  [ an/DT ] ,/,","(S (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ (PRP they)) (VP (VBD figured) (SBAR (-NONE- 0) (S (NP-SBJ (PRP we)) (EDITED (RM (-DFL- \[)) (VP (MD would) (RB n't)) (, ,) (IP (-DFL- \+))) (VP (MD ca) (RB n't) (RS (-DFL- \])) (VP (VB tell) (NP (NP (DT the) (NN difference)) (PP (IN between) (NP-UNF (DT an)))))))))))) (, ,) (-DFL- N_S))",332,439.223625,450.4995
sw01utt/sw_0116_2406.utt,2/sw2406,2406,230,bf,A,117,1,"Actual names,","[ Actual/JJ names/NNS ] ,/,","(S (NP-SBJ-1 (JJ Actual) (NNS names)) (, ,) (VP (MD will) (RB not) (VP (VB be) (VP (VBN used) (NP (-NONE- *-1))))) (. .) (-DFL- E_S))",334,451.032625,453.0
sw01utt/sw_0116_2406.utt,2/sw2406,2406,231,b,B,118,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),320,451.523125,452.229375
sw01utt/sw_0116_2406.utt,2/sw2406,2406,232,+,A,119,1,will not be used. /,will/MD not/RB be/VB used/VBN ./.,"(S (NP-SBJ-1 (JJ Actual) (NNS names)) (, ,) (VP (MD will) (RB not) (VP (VB be) (VP (VBN used) (NP (-NONE- *-1))))) (. .) (-DFL- E_S))",334
sw01utt/sw_0116_2406.utt,2/sw2406,2406,233,b,B,120,1,Right. /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),339,452.807875,453.403
sw01utt/sw_0116_2406.utt,2/sw2406.pos,2406,234,x,A,121,1,<Laughter>.,./.
sw01utt/sw_0116_2406.utt,2/sw2406.pos,2406,235,x,B,122,1,<Laughter>.,./.
sw01utt/sw_0116_2406.utt,2/sw2406,2406,236,sv,A,123,1,"Eventually I'm sure they will come out with [ [ the, +","Eventually/RB  [ I/PRP ] 'm/VBP sure/JJ  [ they/PRP ] will/MD come/VB out/RP with/IN  [ the/DT ] ,/,","(S (ADVP-TMP (RB Eventually)) (PRN (S (NP-SBJ (PRP I)) (VP (VBP 'm) (ADJP-PRD (JJ sure))))) (NP-SBJ (PRP they)) (VP (MD will) (VP (VB come) (PRT (RP out)) (PP (IN with) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-UNF (DT the)) (, ,) (IP (-DFL- \+))) (NP-UNF (DT the)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP (DT the) (RS (-DFL- \])) (JJ proper) (NNS names))))) (. .) (-DFL- E_S))",343,456.156125,460.3965
sw01utt/sw_0116_2406.utt,2/sw2406,2406,237,b,B,124,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),320,458.04075,458.3495
sw01utt/sw_0116_2406.utt,2/sw2406,2406,238,+,A,125,1,"the, ] + the ] proper names. /","[ the/DT ] ,/,  [ the/DT proper/JJ names/NNS ] ./.","(S (ADVP-TMP (RB Eventually)) (PRN (S (NP-SBJ (PRP I)) (VP (VBP 'm) (ADJP-PRD (JJ sure))))) (NP-SBJ (PRP they)) (VP (MD will) (VP (VB come) (PRT (RP out)) (PP (IN with) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-UNF (DT the)) (, ,) (IP (-DFL- \+))) (NP-UNF (DT the)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP (DT the) (RS (-DFL- \])) (JJ proper) (NNS names))))) (. .) (-DFL- E_S))",343
sw01utt/sw_0116_2406.utt,2/sw2406,2406,239,aa,B,126,1,Right .  /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),339,460.77025,479.145
sw01utt/sw_0116_2406.utt,2/sw2406,2406,240,sv,B,126,2,"It was such a, - /","[ It/PRP ] was/VBD such/PDT  [ a/DT ] ,/,","(S (NP-SBJ (PRP It)) (VP (VBD was) (NP-PRD-UNF (PDT such) (DT a))) (, ,) (-DFL- N_S))",349,460.77025,479.145
sw01utt/sw_0116_2406.utt,2/sw2406,2406,241,%,B,126,3,"it,  - /","[ it/PRP ] ,/,","(NP (PRP it) (, ,) (-DFL- N_S))",350,460.77025,479.145
sw01utt/sw_0116_2406.utt,2/sw2406,2406,242,sv,B,126,4,"I guess  [ they, + they'll ] probably come out with a lot of movies, {D you know. }  /","[ I/PRP ] guess/VBP  [ they/PRP ] ,/,  [ they/PRP ] 'll/MD probably/RB come/VB out/RP with/IN  [ a/DT lot/NN ] of/IN  [ movies/NNS ] ,/,  [ you/PRP ] know/VBP ./.","(S (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP they)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP they)) (VP (MD 'll) (RS (-DFL- \])) (ADVP (RB probably)) (VP (VB come) (PRT (RP out)) (PP (IN with) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS movies))))))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (. .) (-DFL- E_S))",351,460.77025,479.145
sw01utt/sw_0116_2406.utt,2/sw2406,2406,243,sv,B,126,5,"[ It was, + it was ]  such a rout though, {D you know. }  /","[ It/PRP ] was/VBD ,/,  [ it/PRP ] was/VBD such/PDT  [ a/DT rout/NN ] though/RB ,/,  [ you/PRP ] know/VBP ./.","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP It)) (VP-UNF (VBD was))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP (VBD was) (RS (-DFL- \])) (NP-PRD (PDT such) (DT a) (NN rout)) (ADVP (RB though)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (. .) (-DFL- E_S))",352,460.77025,479.145
sw01utt/sw_0116_2406.utt,2/sw2406,2406,244,h,B,126,6,"I don't know, {D you know, }  /","[ I/PRP ] do/VBP n't/RB know/VB ,/,  [ you/PRP ] know/VBP ,/,","(S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S))",353,460.77025,479.145
sw01utt/sw_0116_2406.utt,2/sw2406,2406,245,sd,B,126,7,"they probably do the story  of someone who was shot down early in the war or something and how he survived [ [ or, +","[ they/PRP ] probably/RB do/VBP  [ the/DT story/NN ] of/IN  [ someone/NN ] [ who/WP ] was/VBD shot/VBN down/RP early/RB in/IN  [ the/DT war/NN ] or/CC  [ something/NN ] and/CC how/WRB  [ he/PRP ] survived/VBD or/CC ,/,","(S (NP-SBJ (PRP they)) (ADVP (RB probably)) (VP (VBP do) (NP (NP (DT the) (NN story)) (PP (IN of) (UCP (NP (NP (NN someone)) (SBAR (WHNP-1 (WP who)) (S (NP-SBJ-2 (-NONE- *T*-1)) (VP (VP (VBD was) (VP (VBN shot) (NP (-NONE- *-2)) (PRT (RP down)) (PP-TMP (ADVP (RB early)) (IN in) (NP (DT the) (NN war))))) (CC or) (NP-ETC (NN something)))))) (CC and) (SBAR (WHADVP-3 (WRB how)) (S (NP-SBJ (PRP he)) (VP (VBD survived) (ADVP-MNR (-NONE- *T*-3))))))) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (CC or) (, ,) (IP (-DFL- \+))) (CC or) (PP-UNF (IN about)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (CC or) (PP (IN about) (RS (-DFL- \])) (NP (NP (NP (DT those) (CD two) (NNS newsmen)) (CC or) (NP (WDT whatever))) (SBAR (WHNP-4 (WDT that)) (S (NP-SBJ-5 (-NONE- *T*-4)) (VP (VBD got) (VP (JJ captured) (NP (-NONE- *-5)))))))))) (. .) (-DFL- E_S))",354,460.77025,479.145
sw01utt/sw_0116_2406.utt,2/sw2406,2406,246,^2,A,127,1,"Latest story, -/","[ Latest/JJS story/NN ] ,/,","(NP (JJS Latest) (NN story) (, ,) (-DFL- N_S))",356,475.707875,476.544
sw01utt/sw_0116_2406.utt,2/sw2406,2406,247,+,B,128,1,"or about, ] + or about ] those two newsmen or  whatever that got captured. /","or/CC about/IN ,/, or/CC about/IN  [ those/DT two/CD newsmen/NNS ] or/CC  [ whatever/WDT ] [ that/WDT ] got/VBD captured/JJ ./.","(S (NP-SBJ (PRP they)) (ADVP (RB probably)) (VP (VBP do) (NP (NP (DT the) (NN story)) (PP (IN of) (UCP (NP (NP (NN someone)) (SBAR (WHNP-1 (WP who)) (S (NP-SBJ-2 (-NONE- *T*-1)) (VP (VP (VBD was) (VP (VBN shot) (NP (-NONE- *-2)) (PRT (RP down)) (PP-TMP (ADVP (RB early)) (IN in) (NP (DT the) (NN war))))) (CC or) (NP-ETC (NN something)))))) (CC and) (SBAR (WHADVP-3 (WRB how)) (S (NP-SBJ (PRP he)) (VP (VBD survived) (ADVP-MNR (-NONE- *T*-3))))))) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (CC or) (, ,) (IP (-DFL- \+))) (CC or) (PP-UNF (IN about)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (CC or) (PP (IN about) (RS (-DFL- \])) (NP (NP (NP (DT those) (CD two) (NNS newsmen)) (CC or) (NP (WDT whatever))) (SBAR (WHNP-4 (WDT that)) (S (NP-SBJ-5 (-NONE- *T*-4)) (VP (VBD got) (VP (JJ captured) (NP (-NONE- *-5)))))))))) (. .) (-DFL- E_S))",354
sw01utt/sw_0116_2406.utt,2/sw2406,2406,248,b,A,129,1,Uh-huh.  /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),359,479.26475,484.391375
sw01utt/sw_0116_2406.utt,2/sw2406,2406,249,sd,A,129,2,"Kevin Costner I understand is  supposed to be play Schwartzkopf, supposedly. /","[ Kevin/NNP Costner/NNP I/PRP ] understand/VBP is/VBZ supposed/JJ to/TO be/VB  [ play/NN Schwartzkopf/NNP ] ,/, supposedly/RB ./.","(S (NP-SBJ-1 (NNP Kevin) (NNP Costner)) (PRN (S (NP-SBJ (PRP I)) (VP (VBP understand)))) (VP (VBZ is) (VP (JJ supposed) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (EDITED (VP-UNF (VB be))) (VP (NN play) (NP (NNP Schwartzkopf))))) (, ,) (ADVP (RB supposedly)))) (. .) (-DFL- E_S))",360,479.26475,484.391375
sw01utt/sw_0116_2406.utt,2/sw2406,2406,250,qy,B,130,1,Is that right? /,Is/VBZ  [ that/DT right/JJ ] ?/.,(SQ (VBZ Is) (NP-SBJ (DT that)) (ADJP-PRD (JJ right)) (. ?) (-DFL- E_S)),362,484.821625,485.4115
sw01utt/sw_0116_2406.utt,2/sw2406,2406,251,no,A,131,1,I don't know. /,[ I/PRP ] do/VBP n't/RB know/VB ./.,(S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))) (. .) (-DFL- E_S)),364,486.160125,486.6615
sw01utt/sw_0116_2406.utt,2/sw2406.pos,2406,252,x,B,132,1,<Laughter>.,./.
sw01utt/sw_0116_2406.utt,2/sw2406,2406,253,sd,A,133,1,That's just one of the many rumors that floats around. /,[ That/DT ] 's/BES just/RB  [ one/CD ] of/IN  [ the/DT many/JJ rumors/NNS ] [ that/WDT ] floats/VBZ around/RB ./.,(S (NP-SBJ (DT That)) (VP (BES 's) (ADVP (RB just)) (NP-PRD (NP (NP (CD one)) (PP (IN of) (NP (DT the) (JJ many) (NNS rumors)))) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBZ floats) (ADVP-LOC (RB around))))))) (. .) (-DFL- E_S)),367,486.99675,489.898875
sw01utt/sw_0116_2406.utt,2/sw2406,2406,254,b,B,134,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),345,489.924125,490.393625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,255,sd,A,135,1,Or what you read. /,Or/CC  [ what/WP ] [ you/PRP ] read/VBP ./.,(FRAG (CC Or) (SBAR-NOM (WHNP-1 (WP what)) (S (NP-SBJ (PRP you)) (VP (VBP read) (NP (-NONE- *T*-1))))) (. .) (-DFL- E_S)),371,490.837625,491.736625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,256,b,B,136,1,Uh-huh.  /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),359,492.0675,495.596875
sw01utt/sw_0116_2406.utt,2/sw2406,2406,257,sv,B,136,2,"{D Well, } I think we've probably, -/","Well/UH ,/,  [ I/PRP ] think/VBP  [ we/PRP ] 've/VBP probably/RB ,/,","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP we)) (VP-UNF (VBP 've) (ADVP (RB probably)))))) (, ,) (-DFL- N_S))",374,492.0675,495.596875
sw01utt/sw_0116_2406.utt,2/sw2406,2406,258,^2^t,A,137,1,"Pretty much used up the tape, I guess. /","Pretty/RB much/RB used/VBN up/RP  [ the/DT tape/NN ] ,/,  [ I/PRP ] guess/VBP ./.","(S (NP-SBJ (-NONE- *)) (ADVP (RB Pretty) (RB much)) (VP (VBN used) (PRT (RP up)) (NP (DT the) (NN tape)) (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP guess))))) (. .) (-DFL- E_S))",376,495.962375,497.95975
sw01utt/sw_0116_2406.utt,2/sw2406,2406,259,aa,B,138,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",378,497.76525,500.9515
sw01utt/sw_0116_2406.utt,2/sw2406,2406,260,aa^r,B,138,2,"yeah,  /","yeah/UH ,/,","(INTJ (UH yeah) (, ,) (-DFL- E_S))",379,497.76525,500.9515
sw01utt/sw_0116_2406.utt,2/sw2406,2406,261,sd^t,B,138,3,it's been about five minutes.  /,[ it/PRP ] 's/HVS been/VBN about/IN  [ five/CD minutes/NNS ] ./.,(S (NP-SBJ (PRP it)) (VP (HVS 's) (VP (VBN been) (ADVP (IN about)) (NP-PRD (CD five) (NNS minutes)))) (. .) (-DFL- E_S)),380,497.76525,500.9515
sw01utt/sw_0116_2406.utt,2/sw2406,2406,262,fc,B,138,4,It's been nice talking with you. /,[ It/PRP ] 's/HVS been/VBN  [ nice/JJ ] talking/VBG with/IN  [ you/PRP ] ./.,(S (NP-SBJ (NP (PRP It)) (S (-NONE- *EXP*-1))) (VP (HVS 's) (VP (VBN been) (ADJP-PRD (JJ nice)) (S-1 (NP-SBJ (-NONE- *)) (VP (VBG talking) (PP (IN with) (NP (PRP you))))))) (. .) (-DFL- E_S)),381,497.76525,500.9515
sw01utt/sw_0116_2406.utt,2/sw2406,2406,263,fc,A,139,1,Same.  /,[ Same/JJ ] ./.,(ADJP (JJ Same) (. .) (-DFL- E_S)),383,501.14775,507.0335
sw01utt/sw_0116_2406.utt,2/sw2406,2406,264,fc,A,139,2,"{C And, }  {F uh, } we'll --","And/CC ,/,  [ uh/UH ] ,/,  [ we/PRP ] 'll/MD --/:","(S (CC And) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP we)) (VP (MD 'll) (VP (VB Talk) (PP (IN to) (NP (PRP you))) (PP-TMP (IN on) (NP (DT the) (JJ next) (VB go) (RP around))))) (. .) (-DFL- E_S))",384,501.14775,507.0335
sw01utt/sw_0116_2406.utt,2/sw2406,2406,265,ad,B,140,1,"Keep on watching those movies, {F huh? } /","Keep/VB on/IN watching/VBG  [ those/DT movies/NNS ] ,/, huh/UH ?/.","(S-IMP (NP-SBJ-1 (-NONE- *)) (VP (VB Keep) (PRT (IN on)) (S (NP-SBJ (-NONE- *-1)) (VP (VBG watching) (NP (DT those) (NNS movies)))) (, ,) (INTJ (UH huh))) (. ?) (-DFL- E_S))",386,502.97325,504.3935
sw01utt/sw_0116_2406.utt,2/sw2406,2406,266,+,A,141,1,-- <Laughter> Talk to you on the next go around. /,--/: Talk/VB to/IN  [ you/PRP ] on/IN  [ the/DT next/JJ ] go/VB around/RP ./.,"(S (CC And) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP we)) (VP (MD 'll) (VP (VB Talk) (PP (IN to) (NP (PRP you))) (PP-TMP (IN on) (NP (DT the) (JJ next) (VB go) (RP around))))) (. .) (-DFL- E_S))",384
sw01utt/sw_0116_2406.utt,2/sw2406,2406,267,fc,B,142,1,Okay.  /,Okay/UH ./.,(INTJ (UH Okay) (. .) (-DFL- E_S)),389,506.7705,507.94975
sw01utt/sw_0116_2406.utt,2/sw2406,2406,268,fc,B,142,2,Bye-bye. /,[ Bye-bye/UH ] ./.,(INTJ (UH Bye-bye) (. .) (-DFL- E_S)),390,506.7705,507.94975
sw01utt/sw_0116_2406.utt,2/sw2406,2406,269,fc,A,143,1,Adios. /,Adios/UH ./.,(INTJ (UH Adios) (. .) (-DFL- E_S)),392,507.73175,508.384875
